RB_ID,KO_Name,GESCHLECHT,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
57639,Conradi,,,,,,,SPD,
57642,Müller,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Bremen
57644,Waltemathe,,,,,,,SPD,
57650,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
57651,Waltemathe,,,,,,,SPD,
57654,Vosen,,,,,,,SPD,
57660,Tatge,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
57662,Blunck,weiblich,,,,,,SPD,
57665,Vosen,,,,,,,SPD,
57668,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
57669,Klejdzinski,,,,Dr.,,,SPD,
57670,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
57671,Klejdzinski,,,,Dr.,,,SPD,
57691,Klejdzinski,,,,Dr.,,,SPD,
57727,Bohl,,,,,,,CDU/CSU,
5776,Bindig,,,,,,,SPD,
57771,Klejdzinski,,,,Dr.,,,SPD,
57782,Hupka,,,,Dr.,,,CDU/CSU,
57798,Weisskirchen,,,,,,,SPD,Wiesloch
57807,Hornung,,,,,,,CDU/CSU,
57809,Klejdzinski,,,,Dr.,,,SPD,
57814,Soell,,,,Dr.,,,SPD,
57816,Kuhlwein,,,,,,,SPD,
57833,Kuhlwein,,,,,,,SPD,
57837,Hornung,,,,,,,CDU/CSU,
57838,Hornung,,,,,,,CDU/CSU,
57840,Dreßler,,,,,,,SPD,
57845,Jagoda,,,,,,,CDU/CSU,
57847,Fuchs,weiblich,,,,,,SPD,Köln
57851,Scharrenbroich,,,,,,,CDU/CSU,
57852,Fuchs,weiblich,,,,,,SPD,Köln
57854,Hornung,,,,,,,CDU/CSU,
57860,Scharrenbroich,,,,,,,CDU/CSU,
57862,Rumpf,,,,Dr.,,,FDP,
57864,Dreßler,,,,,,,SPD,
57868,Bueb,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
57874,Bueb,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
57877,Fuchs,weiblich,,,,,,SPD,Köln
57879,Hornung,,,,,,,CDU/CSU,
57883,Glombig,,,,,,,SPD,
57886,Dregger,,,,Dr.,,,CDU/CSU,
57888,Jäger,,,,,,,CDU/CSU,Wangen
57893,Voigt,,,,,,,SPD,Frankfurt
57894,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
57895,Hönes,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
57899,Hönes,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
57900,Hürland,weiblich,,,,,,CDU/CSU,
57902,Huber,weiblich,,,,,,SPD,
57904,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
57908,Hönes,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
57910,Gilges,,,,,,,SPD,
57912,Fischer,weiblich,,,,,,CDU/CSU,
57915,Rönsch,weiblich,,,,,,CDU/CSU,Wiesbaden
57918,Blunck,weiblich,,,,,,SPD,
57920,Blunck,weiblich,,,,,,SPD,
57923,Müller,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Bremen
57924,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
57926,Dregger,,,,Dr.,,,CDU/CSU,
57927,Gansel,,,,,,,SPD,
57928,Blunck,weiblich,,,,,,SPD,
57930,Dregger,,,,Dr.,,,CDU/CSU,
57931,Vogel,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
57932,Hornhues,,,,Dr.,,,CDU/CSU,
57933,Jahn,,,,,,,SPD,Marburg
57934,Vogel,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
57935,Vogel,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
57936,Ehmke,,,,Dr.,,,SPD,Bonn
57937,Vogel,,,,Dr.,,,SPD,
57938,Simonis,weiblich,,,,,,SPD,
57941,Ehmke,,,,Dr.,,,SPD,Bonn
57943,Jahn,,,,,,,SPD,Marburg
57945,Gansel,,,,,,,SPD,
57954,Kirschner,,,,,,,SPD,
57956,Göhner,,,,Dr.,,,CDU/CSU,
57963,Hornung,,,,,,,CDU/CSU,
57966,Göhner,,,,Dr.,,,CDU/CSU,
57968,Hürland,weiblich,,,,,,CDU/CSU,
57972,Göhner,,,,Dr.,,,CDU/CSU,
57973,Wiesche,,,,,von der,,SPD,
57979,Berger,weiblich,,,,,,CDU/CSU,Berg
5798,Duve,,,,,,,SPD,
57990,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
57993,Göhner,,,,Dr.,,,CDU/CSU,
57996,Berger,weiblich,,,,,,CDU/CSU,Berg
57998,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
580,Diederich,,,,Dr.,,,SPD,Berlin
58004,Eid,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58006,Hornung,,,,,,,CDU/CSU,
58008,Eid,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
5801,Duve,,,,,,,SPD,
58010,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58017,Hamm-Brücher,weiblich,,,Dr.,,,FDP,Hamm
58019,Hürland,weiblich,,,,,,CDU/CSU,
58023,Hürland,weiblich,,,,,,CDU/CSU,
58024,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58026,Huyn,,,,,,Graf,CDU/CSU,
58028,Huyn,,,,,,Graf,CDU/CSU,
5803,Duve,,,,,,,SPD,
58030,Huyn,,,,,,Graf,CDU/CSU,
58031,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58032,Ehmke,,,,Dr.,,,SPD,Bonn
58034,Huyn,,,,,,Graf,CDU/CSU,
58036,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58038,Reddemann,,,,,,,CDU/CSU,
5804,Duve,,,,,,,SPD,
58040,Hürland,weiblich,,,,,,CDU/CSU,
58041,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58043,Timm,weiblich,,,Dr.,,,SPD,
58045,Schlatter,,,,,,,SPD,
58047,Hornhues,,,,Dr.,,,CDU/CSU,
58049,Spöri,,,,Dr.,,,SPD,
58054,Spöri,,,,Dr.,,,SPD,
58055,Spöri,,,,Dr.,,,SPD,
58058,Carstensen,,,,,,,CDU/CSU,Nordstrand
58060,Spöri,,,,Dr.,,,SPD,
58064,Apel,,,,Dr.,,,SPD,
58066,Vogel,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
58068,Spöri,,,,Dr.,,,SPD,
58069,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58073,Spöri,,,,Dr.,,,SPD,
58074,Spöri,,,,Dr.,,,SPD,
58076,Spöri,,,,Dr.,,,SPD,
58078,Spöri,,,,Dr.,,,SPD,
58082,Tatge,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58083,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58085,Spöri,,,,Dr.,,,SPD,
58087,Struck,,,,Dr.,,,SPD,
58091,Glos,,,,,,,CDU/CSU,
58092,Spöri,,,,Dr.,,,SPD,
58096,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58098,Struck,,,,Dr.,,,SPD,
5810,Duve,,,,,,,SPD,
58102,Seiters,,,,,,,CDU/CSU,
58104,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58106,Wolfram,,,,,,,SPD,Recklinghausen
58108,Spöri,,,,Dr.,,,SPD,
58109,Spöri,,,,Dr.,,,SPD,
58110,Spöri,,,,Dr.,,,SPD,
58111,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58114,Pfeffermann,,,,,,,CDU/CSU,
58116,Göhner,,,,Dr.,,,CDU/CSU,
58117,Laufs,,,,Dr.,,,CDU/CSU,
58119,Blens,,,,Dr.,,,CDU/CSU,
58120,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58122,Dann,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58125,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58127,Lambinus,,,,,,,SPD,
58131,Dregger,,,,Dr.,,,CDU/CSU,
58134,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
5816,Weiß,,,,,,,CDU/CSU,
5818,Weiß,,,,,,,CDU/CSU,
5819,Schäfer,,,,,,,SPD,Offenburg
5827,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
583,Schäfer,,,,,,,SPD,Offenburg
5830,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
5834,Gottwald,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
5836,Voigt,,,,,,,SPD,Frankfurt
5838,Voigt,,,,,,,SPD,Frankfurt
5844,Gottwald,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
5846,Voigt,,,,,,,SPD,Frankfurt
5852,Ehmke,,,,Dr.,,,SPD,Bonn
5853,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
5853,Burgmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
5856,Feilcke,,,,,,,CDU/CSU,
5859,Jäger,,,,,,,CDU/CSU,Wangen
5875,Jobst,,,,Dr.,,,CDU/CSU,
5880,Stahl,,,,,,,SPD,Kempen
5882,Straßmeir,,,,,,,CDU/CSU,
5884,Miltner,,,,Dr.,,,CDU/CSU,
5886,Hauff,,,,Dr.,,,SPD,
5888,Drabiniok,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
5889,Hauff,,,,Dr.,,,SPD,
5889,Widerspruch,,,,,,,,
5890,Baum,,,,,,,FDP,
5894,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
5896,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
5897,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
5901,Laufs,,,,Dr.,,,CDU/CSU,
5902,Straßmeir,,,,,,,CDU/CSU,
5903,Klein,,,,,,,CDU/CSU,München
5904,Kittelmann,,,,,,,CDU/CSU,
5904,Heiterkeit,,,,,,,,
5911,Kittelmann,,,,,,,CDU/CSU,
5917,Gottwald,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
5919,Klein,,,,,,,CDU/CSU,München
5921,Hüsch,,,,Dr.,,,CDU/CSU,
5922,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
5928,Kittelmann,,,,,,,CDU/CSU,
5936,Kittelmann,,,,,,,CDU/CSU,
594,Schäfer,,,,,,,SPD,Offenburg
5950,Blunck,weiblich,,,,,,SPD,
5978,Catenhusen,,,,,,,SPD,
598,Jagoda,,,,,,,CDU/CSU,
5983,Jungmann,,,,,,,SPD,
5991,Gansel,,,,,,,SPD,
5998,Jungmann,,,,,,,SPD,
6006,Jungmann,,,,,,,SPD,
6008,Immer,,,,,,,SPD,Altenkirchen
6010,Jungmann,,,,,,,SPD,
6011,Bindig,,,,,,,SPD,
6016,Immer,,,,,,,SPD,Altenkirchen
6022,Jungmann,,,,,,,SPD,
6028,Bindig,,,,,,,SPD,
6037,Catenhusen,,,,,,,SPD,
6051,Jungmann,,,,,,,SPD,
6072,Kuhlwein,,,,,,,SPD,
6078,Gansel,,,,,,,SPD,
6090,Bindig,,,,,,,SPD,
6093,Jungmann,,,,,,,SPD,
6099,Hüsch,,,,Dr.,,,CDU/CSU,
6101,Spöri,,,,Dr.,,,SPD,
6104,Struck,,,,Dr.,,,SPD,
6107,Struck,,,,Dr.,,,SPD,
6109,Bohl,,,,,,,CDU/CSU,
6111,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6121,Schröder,,,,,,,CDU/CSU,Lüneburg
6123,Schröder,,,,,,,CDU/CSU,Lüneburg
6124,Laufs,,,,Dr.,,,CDU/CSU,
6125,Laufs,,,,Dr.,,,CDU/CSU,
6127,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6133,Ehmke,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Ettlingen
6137,Laufs,,,,Dr.,,,CDU/CSU,
6139,Drabiniok,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6147,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6158,Hickel,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
6189,Stahl,,,,,,,SPD,Kempen
6203,Stahl,,,,,,,SPD,Kempen
6236,Berschkeit,,,,,,,SPD,
633,Klein,,,,,,,SPD,Dieburg
6370,Sauer,,,,,,,CDU/CSU,Salzgitter
6377,Stahl,,,,,,,SPD,Kempen
6404,Ehmke,,,,Dr.,,,SPD,Bonn
6405,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6406,Reents,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6409,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6411,Waigel,,,,Dr.,,,CDU/CSU,
6413,Waigel,,,,Dr.,,,CDU/CSU,
6414,Reents,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6416,Voigt,,,,,,,SPD,Frankfurt
6417,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6419,Waigel,,,,Dr.,,,CDU/CSU,
6420,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6422,Waigel,,,,Dr.,,,CDU/CSU,
6430,Klejdzinski,,,,Dr.,,,SPD,
6433,Ehmke,,,,Dr.,,,SPD,Bonn
6434,Waigel,,,,Dr.,,,CDU/CSU,
6435,Timm,weiblich,,,Dr.,,,SPD,
6436,Roth,,,,,,,SPD,
6436,Hört! Hört! bei der SPD,,,,,,,SPD,
6438,Schwarz,,,,,,,CDU/CSU,
6441,Paterna,,,,,,,SPD,
6442,Paterna,,,,,,,SPD,
6443,Lenzer,,,,,,,CDU/CSU,
6445,Pfeffermann,,,,,,,CDU/CSU,
6447,Paterna,,,,,,,SPD,
6448,Paterna,,,,,,,SPD,
6453,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6455,Reetz,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6456,Paterna,,,,,,,SPD,
6460,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6462,Paterna,,,,,,,SPD,
6466,Pfeffermann,,,,,,,CDU/CSU,
6471,Paterna,,,,,,,SPD,
6473,Pfeffermann,,,,,,,CDU/CSU,
6478,Paterna,,,,,,,SPD,
6480,Pfeffermann,,,,,,,CDU/CSU,
6482,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6530,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6549,Eylmann,,,,,,,CDU/CSU,
6550,Eylmann,,,,,,,CDU/CSU,
6577,Schmidt,weiblich,,,,,,SPD,Nürnberg
6607,Gansel,,,,,,,SPD,
6609,Gansel,,,,,,,SPD,
665,Hupka,,,,Dr.,,,CDU/CSU,
6664,Catenhusen,,,,,,,SPD,
6665,Gerstein,,,,,,,CDU/CSU,
6666,Catenhusen,,,,,,,SPD,
6668,Steger,,,,Dr.,,,SPD,
6670,Lenzer,,,,,,,CDU/CSU,
6672,Steger,,,,Dr.,,,SPD,
6675,Steger,,,,Dr.,,,SPD,
6677,Gerstein,,,,,,,CDU/CSU,
6681,Catenhusen,,,,,,,SPD,
6683,Gerstein,,,,,,,CDU/CSU,
6684,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6685,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6689,Dreßler,,,,,,,SPD,
6690,Feilcke,,,,,,,CDU/CSU,
6696,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6698,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6701,Dreßler,,,,,,,SPD,
6702,Dreßler,,,,,,,SPD,
6706,Dreßler,,,,,,,SPD,
6708,Kittelmann,,,,,,,CDU/CSU,
6710,Kittelmann,,,,,,,CDU/CSU,
6714,Dreßler,,,,,,,SPD,
6726,Dreßler,,,,,,,SPD,
6730,Dreßler,,,,,,,SPD,
6731,Dreßler,,,,,,,SPD,
6733,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6737,Feilcke,,,,,,,CDU/CSU,
6740,Schorlemer,,,,,von,Freiherr,CDU/CSU,
6742,Eigen,,,,,,,CDU/CSU,
6744,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
6748,Blunck,weiblich,,,,,,SPD,
6753,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
6754,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6755,Lutz,,,,,,,SPD,
6757,Feilcke,,,,,,,CDU/CSU,
6759,Eigen,,,,,,,CDU/CSU,
6763,Feilcke,,,,,,,CDU/CSU,
6764,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
6765,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
6767,Jaunich,,,,,,,SPD,
6771,Eigen,,,,,,,CDU/CSU,
6774,Lambinus,,,,,,,SPD,
6778,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
6780,Bötsch,,,,Dr.,,,CDU/CSU,
6784,Broll,,,,,,,CDU/CSU,
6785,Marx,,,,Dr.,,,CDU/CSU,
6787,Klein,,,,,,,CDU/CSU,München
6788,Marx,,,,Dr.,,,CDU/CSU,
679,Vogel,,,,Dr.,,,SPD,
6790,Wimmer,,,,,,,CDU/CSU,Neuss
6791,Voigt,,,,,,,SPD,Frankfurt
6793,Berger,,,,,,,CDU/CSU,Berg
6795,Todenhöfer,,,,Dr.,,,CDU/CSU,
6808,Kunz,,,,Dr.,,,CDU/CSU,Weiden
6809,Wimmer,,,,,,,CDU/CSU,Neuss
681,Bohl,,,,,,,CDU/CSU,
6810,Voigt,,,,,,,SPD,Frankfurt
6814,Voigt,,,,,,,SPD,Frankfurt
6820,Ehmke,,,,Dr.,,,SPD,Bonn
6821,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6828,Mertes,,,,Dr.,,,CDU/CSU,Gerolstein
6833,Mertes,,,,Dr.,,,CDU/CSU,Gerolstein
6834,Berger,,,,,,,CDU/CSU,Berg
6836,Berger,,,,,,,CDU/CSU,Berg
6838,Klein,,,,,,,CDU/CSU,München
6840,Werner,,,,,,,CDU/CSU,
6842,Berger,,,,,,,CDU/CSU,Berg
6844,Erhard,,,,,,,CDU/CSU,Bad Schwalbach
6846,Klein,,,,,,,CDU/CSU,München
6848,Berger,,,,,,,CDU/CSU,Berg
6850,Berger,,,,,,,CDU/CSU,Berg
6854,Klein,,,,,,,CDU/CSU,München
6855,Berger,,,,,,,CDU/CSU,Berg
686,Wissmann,,,,,,,CDU/CSU,
6861,Berger,,,,,,,CDU/CSU,Berg
6864,Dregger,,,,Dr.,,,CDU/CSU,
6865,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6866,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6867,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6868,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6870,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6871,Kelly,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6873,Kelly,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6874,Waigel,,,,Dr.,,,CDU/CSU,
6875,Kelly,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6876,Friedmann,,,,Dr.,,,CDU/CSU,
688,Wissmann,,,,,,,CDU/CSU,
6880,Waigel,,,,Dr.,,,CDU/CSU,
6884,Waigel,,,,Dr.,,,CDU/CSU,
6886,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
6888,Huyn,,,,,,Graf,CDU/CSU,
6891,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6892,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
6893,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6895,Bindig,,,,,,,SPD,
6896,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
6897,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6898,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
6899,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
6900,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
6903,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
6904,Ehmke,,,,Dr.,,,SPD,Bonn
6905,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
6907,Hamm-Brücher,weiblich,,,Dr.,,,FDP,Hamm
6910,Voigt,,,,,,,SPD,Frankfurt
6912,Horacek,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6914,Voigt,,,,,,,SPD,Frankfurt
6915,Potthast,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6919,Schorlemer,,,,,von,Freiherr,CDU/CSU,
692,Reents,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6923,Vogel,,,,Dr.,,,SPD,
6924,Beck-Oberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6926,Schäuble,,,,Dr.,,,CDU/CSU,
693,Beck-Oberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6935,Schorlemer,,,,,von,Freiherr,CDU/CSU,
6936,Reents,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6937,Voigt,,,,,,,SPD,Frankfurt
6938,Burgmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
694,Daweke,,,,,,,CDU/CSU,
6940,Burgmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6942,Lenzer,,,,,,,CDU/CSU,
6946,Marx,,,,,,,CDU/CSU,
6950,Voigt,,,,,,,SPD,Frankfurt
6952,Marx,,,,Dr.,,,CDU/CSU,
6957,Reents,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6958,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
6960,Lowack,,,,,,,CDU/CSU,
6962,Voigt,,,,,,,SPD,Frankfurt
6972,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
6974,Klein,,,,,,,CDU/CSU,München
6975,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
6976,Lenz,,,,Dr.,,,CDU/CSU,Berg
698,Kuhlwein,,,,,,,SPD,
698,Egert,,,,,,,SPD,
6982,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6986,Schlaga,,,,,,,SPD,
6988,Marx,,,,Dr.,,,CDU/CSU,
6990,Marx,,,,Dr.,,,CDU/CSU,
6992,Marx,,,,Dr.,,,CDU/CSU,
6994,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
6996,Klein,,,,,,,CDU/CSU,München
6998,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
700,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
7002,Marx,,,,Dr.,,,CDU/CSU,
7006,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
7006,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
7008,Marx,,,,Dr.,,,CDU/CSU,
7010,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
7011,Marx,,,,Dr.,,,CDU/CSU,
7013,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
7014,Horacek,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
7015,Marx,,,,Dr.,,,CDU/CSU,
7018,Eigen,,,,,,,CDU/CSU,
7019,Feilcke,,,,,,,CDU/CSU,
702,Timm,weiblich,,,Dr.,,,SPD,
7022,Feilcke,,,,,,,CDU/CSU,
7024,Hellwig,weiblich,,,Dr.,,,CDU/CSU,
7026,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
7030,Vogel,,,,Dr.,,,SPD,
7032,Klein,,,,,,,CDU/CSU,München
7041,Marx,,,,Dr.,,,CDU/CSU,
7048,Reents,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
7049,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
7050,Ehmke,,,,Dr.,,,SPD,Bonn
7051,Gansel,,,,,,,SPD,
7052,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
7053,Marx,,,,Dr.,,,CDU/CSU,
7054,Duve,,,,,,,SPD,
7060,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
7062,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
7064,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
707,Kroll-Schlüter,,,,,,,CDU/CSU,
707,Daweke,,,,,,,CDU/CSU,
7076,Kunz,,,,Dr.,,,CDU/CSU,Weiden
7079,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
7080,Marx,,,,Dr.,,,CDU/CSU,
7082,Scheer,,,,Dr.,,,SPD,
7083,Berger,,,,,,,CDU/CSU,Berg
7085,Duve,,,,,,,SPD,
7087,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
7088,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
7089,Austermann,,,,,,,CDU/CSU,
7090,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
7091,Duve,,,,,,,SPD,
7092,Duve,,,,,,,SPD,
7093,Duve,,,,,,,SPD,
7097,Rühe,,,,,,,CDU/CSU,
7099,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
7101,Dregger,,,,Dr.,,,CDU/CSU,
7107,Berger,,,,,,,CDU/CSU,Berg
7108,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
711,Roth,,,,,,,SPD,
7112,Hellwig,weiblich,,,Dr.,,,CDU/CSU,
7114,Berger,,,,,,,CDU/CSU,Berg
7117,Berger,,,,,,,CDU/CSU,Berg
7122,Broll,,,,,,,CDU/CSU,
7123,Klein,,,,,,,CDU/CSU,München
7127,Berger,,,,,,,CDU/CSU,Berg
713,Wissmann,,,,,,,CDU/CSU,
7130,Ehmke,,,,Dr.,,,SPD,Bonn
7131,Klein,,,,,,,CDU/CSU,München
7132,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
7133,Berger,,,,,,,CDU/CSU,Berg
7134,Berger,,,,,,,CDU/CSU,Berg
7143,Gottwald,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
7146,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
7147,Gottwald,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
715,Wissmann,,,,,,,CDU/CSU,
7151,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
7153,Scheer,,,,Dr.,,,SPD,
7159,Brandt,,,,,,,SPD,
7161,Apel,,,,Dr.,,,SPD,
7162,Scheer,,,,Dr.,,,SPD,
7165,Scheer,,,,Dr.,,,SPD,
