WP;NACHNAME;VORNAME;BERUF;ANREDE_TITEL;PRAEFIX;ADEL;PARTEI_KURZ;ORTSZUSATZ;GESCHLECHT;ID
20;Stamm-Fibich;Martina;Marketing- und Kommunikationsmanagerin, Betriebsrätin;;;;SPD;;weiblich;11004413
20;Stamm-Fibich;Martina;Marketing- und Kommunikationsmanagerin, Betriebsrätin;;;;SPD;;weiblich;11004413
20;Stamm-Fibich;Martina;Marketing- und Kommunikationsmanagerin, Betriebsrätin;;;;SPD;;weiblich;11004413
20;Stamm-Fibich;Martina;Marketing- und Kommunikationsmanagerin, Betriebsrätin;;;;SPD;;weiblich;11004413
20;Stamm-Fibich;Martina;Marketing- und Kommunikationsmanagerin, Betriebsrätin;;;;SPD;;weiblich;11004413
20;Stamm-Fibich;Martina;Marketing- und Kommunikationsmanagerin, Betriebsrätin;;;;SPD;;weiblich;11004413
20;Stamm-Fibich;Martina;Marketing- und Kommunikationsmanagerin, Betriebsrätin;;;;SPD;;weiblich;11004413
20;Stark-Watzinger;Bettina;Dipl.-Volkswirtin;;;;FDP;;weiblich;11004902
20;Stark-Watzinger;Bettina;Dipl.-Volkswirtin;;;;FDP;;weiblich;11004902
20;Stark-Watzinger;Bettina;Dipl.-Volkswirtin;;;;FDP;;weiblich;11004902
20;Stark-Watzinger;Bettina;Dipl.-Volkswirtin;;;;FDP;;weiblich;11004902
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Steffen;Till;Rechtsanwalt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005228
20;Stefinger;Wolfgang;Betriebswirt;Dr.;;;CDU/CSU;;männlich;11004414
20;Stefinger;Wolfgang;Betriebswirt;Dr.;;;CDU/CSU;;männlich;11004414
20;Stefinger;Wolfgang;Betriebswirt;Dr.;;;CDU/CSU;;männlich;11004414
20;Stefinger;Wolfgang;Betriebswirt;Dr.;;;CDU/CSU;;männlich;11004414
20;Stefinger;Wolfgang;Betriebswirt;Dr.;;;CDU/CSU;;männlich;11004414
20;Stefinger;Wolfgang;Betriebswirt;Dr.;;;CDU/CSU;;männlich;11004414
20;Stegemann;Albert;Staatlich geprüfter Landwirtschaftsmeister;;;;CDU/CSU;;männlich;11004415
20;Stegemann;Albert;Staatlich geprüfter Landwirtschaftsmeister;;;;CDU/CSU;;männlich;11004415
20;Stegemann;Albert;Staatlich geprüfter Landwirtschaftsmeister;;;;CDU/CSU;;männlich;11004415
20;Stegemann;Albert;Staatlich geprüfter Landwirtschaftsmeister;;;;CDU/CSU;;männlich;11004415
20;Stegner;Ralf;Politikwissenschaftler;Dr.;;;SPD;;männlich;11005229
20;Stegner;Ralf;Politikwissenschaftler;Dr.;;;SPD;;männlich;11005229
20;Stegner;Ralf;Politikwissenschaftler;Dr.;;;SPD;;männlich;11005229
20;Stegner;Ralf;Politikwissenschaftler;Dr.;;;SPD;;männlich;11005229
20;Stegner;Ralf;Politikwissenschaftler;Dr.;;;SPD;;männlich;11005229
20;Stegner;Ralf;Politikwissenschaftler;Dr.;;;SPD;;männlich;11005229
20;Stegner;Ralf;Politikwissenschaftler;Dr.;;;SPD;;männlich;11005229
20;Stein;Mathias;Bautechniker, Wasserbauer;;;;SPD;;männlich;11004904
20;Stein;Mathias;Bautechniker, Wasserbauer;;;;SPD;;männlich;11004904
20;Stein;Mathias;Bautechniker, Wasserbauer;;;;SPD;;männlich;11004904
20;Stein;Mathias;Bautechniker, Wasserbauer;;;;SPD;;männlich;11004904
20;Stein;Mathias;Bautechniker, Wasserbauer;;;;SPD;;männlich;11004904
20;Stein;Mathias;Bautechniker, Wasserbauer;;;;SPD;;männlich;11004904
20;Steiniger;Johannes;Gymnasiallehrer;;;;CDU/CSU;;männlich;11004418
20;Steiniger;Johannes;Gymnasiallehrer;;;;CDU/CSU;;männlich;11004418
20;Steiniger;Johannes;Gymnasiallehrer;;;;CDU/CSU;;männlich;11004418
20;Steiniger;Johannes;Gymnasiallehrer;;;;CDU/CSU;;männlich;11004418
20;Steiniger;Johannes;Gymnasiallehrer;;;;CDU/CSU;;männlich;11004418
20;Steiniger;Johannes;Gymnasiallehrer;;;;CDU/CSU;;männlich;11004418
20;Steinmüller;Hanna;Sozialwissenschaftlerin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005230
20;Steinmüller;Hanna;Sozialwissenschaftlerin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005230
20;Steinmüller;Hanna;Sozialwissenschaftlerin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005230
20;Steinmüller;Hanna;Sozialwissenschaftlerin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005230
20;Steinmüller;Hanna;Sozialwissenschaftlerin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005230
20;Steinmüller;Hanna;Sozialwissenschaftlerin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005230
20;Steinmüller;Hanna;Sozialwissenschaftlerin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005230
20;Stetten;Christian;Dipl.-Betriebswirt (FH);;von;Frhr.;CDU/CSU;;männlich;11003639
20;Stetten;Christian;Dipl.-Betriebswirt (FH);;von;Frhr.;CDU/CSU;;männlich;11003639
20;Stetten;Christian;Dipl.-Betriebswirt (FH);;von;Frhr.;CDU/CSU;;männlich;11003639
20;Stetten;Christian;Dipl.-Betriebswirt (FH);;von;Frhr.;CDU/CSU;;männlich;11003639
20;Sthamer;Nadja;wiss. Mitarbeiterin;;;;SPD;;weiblich;11005231
20;Sthamer;Nadja;wiss. Mitarbeiterin;;;;SPD;;weiblich;11005231
20;Sthamer;Nadja;wiss. Mitarbeiterin;;;;SPD;;weiblich;11005231
20;Sthamer;Nadja;wiss. Mitarbeiterin;;;;SPD;;weiblich;11005231
20;Sthamer;Nadja;wiss. Mitarbeiterin;;;;SPD;;weiblich;11005231
20;Sthamer;Nadja;wiss. Mitarbeiterin;;;;SPD;;weiblich;11005231
20;Sthamer;Nadja;wiss. Mitarbeiterin;;;;SPD;;weiblich;11005231
20;Stier;Dieter;Zootechniker/Mechanisator, Dipl.-Ing.agr., Pferdewirtschaftsmeister;;;;CDU/CSU;;männlich;11004168
20;Stier;Dieter;Zootechniker/Mechanisator, Dipl.-Ing.agr., Pferdewirtschaftsmeister;;;;CDU/CSU;;männlich;11004168
20;Stier;Dieter;Zootechniker/Mechanisator, Dipl.-Ing.agr., Pferdewirtschaftsmeister;;;;CDU/CSU;;männlich;11004168
20;Stöber;Klaus;Steuerberater;;;;AfD;;männlich;11005232
20;Stöber;Klaus;Steuerberater;;;;AfD;;männlich;11005232
20;Stöber;Klaus;Steuerberater;;;;AfD;;männlich;11005232
20;Stöber;Klaus;Steuerberater;;;;AfD;;männlich;11005232
20;Stöber;Klaus;Steuerberater;;;;AfD;;männlich;11005232
20;Stöcker;Diana;Bürgermeisterin;;;;CDU/CSU;;weiblich;11005233
20;Stöcker;Diana;Bürgermeisterin;;;;CDU/CSU;;weiblich;11005233
20;Stöcker;Diana;Bürgermeisterin;;;;CDU/CSU;;weiblich;11005233
20;Stöcker;Diana;Bürgermeisterin;;;;CDU/CSU;;weiblich;11005233
20;Stöcker;Diana;Bürgermeisterin;;;;CDU/CSU;;weiblich;11005233
20;Stockmeier;Konrad;Marktforscher;;;;FDP;;männlich;11005234
20;Stockmeier;Konrad;Marktforscher;;;;FDP;;männlich;11005234
20;Stockmeier;Konrad;Marktforscher;;;;FDP;;männlich;11005234
20;Stockmeier;Konrad;Marktforscher;;;;FDP;;männlich;11005234
20;Storch;Beatrix;Anwältin;;von;;AfD;;weiblich;11004905
20;Storch;Beatrix;Anwältin;;von;;AfD;;weiblich;11004905
20;Storch;Beatrix;Anwältin;;von;;AfD;;weiblich;11004905
20;Storch;Beatrix;Anwältin;;von;;AfD;;weiblich;11004905
20;Storjohann;Gero;Dipl.-Betriebswirt (FH);;;;CDU/CSU;;männlich;11003643
20;Storjohann;Gero;Dipl.-Betriebswirt (FH);;;;CDU/CSU;;männlich;11003643
20;Storjohann;Gero;Dipl.-Betriebswirt (FH);;;;CDU/CSU;;männlich;11003643
20;Storjohann;Gero;Dipl.-Betriebswirt (FH);;;;CDU/CSU;;männlich;11003643
20;Storjohann;Gero;Dipl.-Betriebswirt (FH);;;;CDU/CSU;;männlich;11003643
20;Storjohann;Gero;Dipl.-Betriebswirt (FH);;;;CDU/CSU;;männlich;11003643
20;Strack-Zimmermann;Marie-Agnes;selbst. Verlagsrepräsentantin, Publizistin;Dr.;;;FDP;;weiblich;11004906
20;Strack-Zimmermann;Marie-Agnes;selbst. Verlagsrepräsentantin, Publizistin;Dr.;;;FDP;;weiblich;11004906
20;Strack-Zimmermann;Marie-Agnes;selbst. Verlagsrepräsentantin, Publizistin;Dr.;;;FDP;;weiblich;11004906
20;Strack-Zimmermann;Marie-Agnes;selbst. Verlagsrepräsentantin, Publizistin;Dr.;;;FDP;;weiblich;11004906
20;Strack-Zimmermann;Marie-Agnes;selbst. Verlagsrepräsentantin, Publizistin;Dr.;;;FDP;;weiblich;11004906
20;Stracke;Stephan;Jurist;;;;CDU/CSU;;männlich;11004169
20;Stracke;Stephan;Jurist;;;;CDU/CSU;;männlich;11004169
20;Stracke;Stephan;Jurist;;;;CDU/CSU;;männlich;11004169
20;Stracke;Stephan;Jurist;;;;CDU/CSU;;männlich;11004169
20;Stracke;Stephan;Jurist;;;;CDU/CSU;;männlich;11004169
20;Stracke;Stephan;Jurist;;;;CDU/CSU;;männlich;11004169
20;Strasser;Benjamin;Rechtsanwalt;;;;FDP;;männlich;11004908
20;Strasser;Benjamin;Rechtsanwalt;;;;FDP;;männlich;11004908
20;Strasser;Benjamin;Rechtsanwalt;;;;FDP;;männlich;11004908
20;Straubinger;Max;Landwirtschaftsmeister;;;;CDU/CSU;;männlich;11002812
20;Straubinger;Max;Landwirtschaftsmeister;;;;CDU/CSU;;männlich;11002812
20;Straubinger;Max;Landwirtschaftsmeister;;;;CDU/CSU;;männlich;11002812
20;Straubinger;Max;Landwirtschaftsmeister;;;;CDU/CSU;;männlich;11002812
20;Strengmann-Kuhn;Wolfgang;Volkswirt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003888
20;Strengmann-Kuhn;Wolfgang;Volkswirt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003888
20;Strengmann-Kuhn;Wolfgang;Volkswirt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003888
20;Strengmann-Kuhn;Wolfgang;Volkswirt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003888
20;Strengmann-Kuhn;Wolfgang;Volkswirt;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003888
20;Stumpp;Christina;Verwaltungswirtin und Steuerrechtlerin LL.B.;;;;CDU/CSU;;weiblich;11005235
20;Stumpp;Christina;Verwaltungswirtin und Steuerrechtlerin LL.B.;;;;CDU/CSU;;weiblich;11005235
20;Stumpp;Christina;Verwaltungswirtin und Steuerrechtlerin LL.B.;;;;CDU/CSU;;weiblich;11005235
20;Stumpp;Christina;Verwaltungswirtin und Steuerrechtlerin LL.B.;;;;CDU/CSU;;weiblich;11005235
20;Stüwe;Ruppert;Angestellter Berliner Verkehrsbetriebe;;;;SPD;;männlich;11005236
20;Stüwe;Ruppert;Angestellter Berliner Verkehrsbetriebe;;;;SPD;;männlich;11005236
20;Stüwe;Ruppert;Angestellter Berliner Verkehrsbetriebe;;;;SPD;;männlich;11005236
20;Stüwe;Ruppert;Angestellter Berliner Verkehrsbetriebe;;;;SPD;;männlich;11005236
20;Stüwe;Ruppert;Angestellter Berliner Verkehrsbetriebe;;;;SPD;;männlich;11005236
20;Taher Saleh;Kassem;Dipl.-Bauingenieur;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005197
20;Taher Saleh;Kassem;Dipl.-Bauingenieur;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005197
20;Taher Saleh;Kassem;Dipl.-Bauingenieur;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005197
20;Taher Saleh;Kassem;Dipl.-Bauingenieur;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005197
20;Taher Saleh;Kassem;Dipl.-Bauingenieur;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005197
20;Taher Saleh;Kassem;Dipl.-Bauingenieur;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005197
20;Taher Saleh;Kassem;Dipl.-Bauingenieur;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11005197
20;Tatti;Jessica;Sozialarbeiterin (B. A.);;;;DIE LINKE.;;weiblich;11004911
20;Tatti;Jessica;Sozialarbeiterin (B. A.);;;;DIE LINKE.;;weiblich;11004911
20;Tatti;Jessica;Sozialarbeiterin (B. A.);;;;DIE LINKE.;;weiblich;11004911
20;Tausend;Claudia;Diplom-Geographin;;;;SPD;;weiblich;11004423
20;Tausend;Claudia;Diplom-Geographin;;;;SPD;;weiblich;11004423
20;Tausend;Claudia;Diplom-Geographin;;;;SPD;;weiblich;11004423
20;Tausend;Claudia;Diplom-Geographin;;;;SPD;;weiblich;11004423
20;Tebroke;Hermann-Josef;Diplom-Betriebswirt, Landrat a.D.;Dr.;;;CDU/CSU;;männlich;11004912
20;Tebroke;Hermann-Josef;Diplom-Betriebswirt, Landrat a.D.;Dr.;;;CDU/CSU;;männlich;11004912
20;Tebroke;Hermann-Josef;Diplom-Betriebswirt, Landrat a.D.;Dr.;;;CDU/CSU;;männlich;11004912
20;Tebroke;Hermann-Josef;Diplom-Betriebswirt, Landrat a.D.;Dr.;;;CDU/CSU;;männlich;11004912
20;Tebroke;Hermann-Josef;Diplom-Betriebswirt, Landrat a.D.;Dr.;;;CDU/CSU;;männlich;11004912
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Tesfaiesus;Awet;Rechtsanwältin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005237
20;Teuteberg;Linda;Rechtsanwältin;;;;FDP;;weiblich;11004913
20;Teuteberg;Linda;Rechtsanwältin;;;;FDP;;weiblich;11004913
20;Teuteberg;Linda;Rechtsanwältin;;;;FDP;;weiblich;11004913
20;Teuteberg;Linda;Rechtsanwältin;;;;FDP;;weiblich;11004913
20;Teutrine;Jens;Student, Seminarleiter für politische Bildung;;;;FDP;;männlich;11005238
20;Teutrine;Jens;Student, Seminarleiter für politische Bildung;;;;FDP;;männlich;11005238
20;Teutrine;Jens;Student, Seminarleiter für politische Bildung;;;;FDP;;männlich;11005238
20;Theurer;Michael;Oberbürgermeister , Dipl.-Volkswirt;;;;FDP;;männlich;11004914
20;Theurer;Michael;Oberbürgermeister , Dipl.-Volkswirt;;;;FDP;;männlich;11004914
20;Theurer;Michael;Oberbürgermeister , Dipl.-Volkswirt;;;;FDP;;männlich;11004914
20;Thews;Michael;Diplom-Chemieingenieur;;;;SPD;;männlich;11004424
20;Thews;Michael;Diplom-Chemieingenieur;;;;SPD;;männlich;11004424
20;Thews;Michael;Diplom-Chemieingenieur;;;;SPD;;männlich;11004424
20;Thews;Michael;Diplom-Chemieingenieur;;;;SPD;;männlich;11004424
20;Thews;Michael;Diplom-Chemieingenieur;;;;SPD;;männlich;11004424
20;Thews;Michael;Diplom-Chemieingenieur;;;;SPD;;männlich;11004424
20;Thews;Michael;Diplom-Chemieingenieur;;;;SPD;;männlich;11004424
20;Thies;Hans-Jürgen;Rechtsanwalt;;;;CDU/CSU;;männlich;11004915
20;Thies;Hans-Jürgen;Rechtsanwalt;;;;CDU/CSU;;männlich;11004915
20;Thies;Hans-Jürgen;Rechtsanwalt;;;;CDU/CSU;;männlich;11004915
20;Thies;Hans-Jürgen;Rechtsanwalt;;;;CDU/CSU;;männlich;11004915
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Thomae;Stephan;Rechtsanwalt;;;;FDP;;männlich;11004175
20;Throm;Alexander;Rechtsanwalt;;;;CDU/CSU;;männlich;11004917
20;Throm;Alexander;Rechtsanwalt;;;;CDU/CSU;;männlich;11004917
20;Tillmann;Antje;Dipl. Finanzwirtin, Steuerberaterin;;;;CDU/CSU;;weiblich;11003646
20;Tillmann;Antje;Dipl. Finanzwirtin, Steuerberaterin;;;;CDU/CSU;;weiblich;11003646
20;Tillmann;Antje;Dipl. Finanzwirtin, Steuerberaterin;;;;CDU/CSU;;weiblich;11003646
20;Tillmann;Antje;Dipl. Finanzwirtin, Steuerberaterin;;;;CDU/CSU;;weiblich;11003646
20;Tillmann;Antje;Dipl. Finanzwirtin, Steuerberaterin;;;;CDU/CSU;;weiblich;11003646
20;Timmermann-Fechter;Astrid;Referentin;;;;CDU/CSU;;weiblich;11004425
20;Timmermann-Fechter;Astrid;Referentin;;;;CDU/CSU;;weiblich;11004425
20;Timmermann-Fechter;Astrid;Referentin;;;;CDU/CSU;;weiblich;11004425
20;Timmermann-Fechter;Astrid;Referentin;;;;CDU/CSU;;weiblich;11004425
20;Tippelt;Nico;Dipl.-Musikpädagoge, Fachkaufmann für Marketing und Vertrieb;;;;FDP;;männlich;11005239
20;Tippelt;Nico;Dipl.-Musikpädagoge, Fachkaufmann für Marketing und Vertrieb;;;;FDP;;männlich;11005239
20;Tippelt;Nico;Dipl.-Musikpädagoge, Fachkaufmann für Marketing und Vertrieb;;;;FDP;;männlich;11005239
20;Tippelt;Nico;Dipl.-Musikpädagoge, Fachkaufmann für Marketing und Vertrieb;;;;FDP;;männlich;11005239
20;Tippelt;Nico;Dipl.-Musikpädagoge, Fachkaufmann für Marketing und Vertrieb;;;;FDP;;männlich;11005239
20;Tippelt;Nico;Dipl.-Musikpädagoge, Fachkaufmann für Marketing und Vertrieb;;;;FDP;;männlich;11005239
20;Tippelt;Nico;Dipl.-Musikpädagoge, Fachkaufmann für Marketing und Vertrieb;;;;FDP;;männlich;11005239
20;Todtenhausen;Manfred;Elektroinstallateuermeister;;;;FDP;;männlich;11004222
20;Todtenhausen;Manfred;Elektroinstallateuermeister;;;;FDP;;männlich;11004222
20;Todtenhausen;Manfred;Elektroinstallateuermeister;;;;FDP;;männlich;11004222
20;Todtenhausen;Manfred;Elektroinstallateuermeister;;;;FDP;;männlich;11004222
20;Todtenhausen;Manfred;Elektroinstallateuermeister;;;;FDP;;männlich;11004222
20;Toncar;Florian;Rechtsanwalt;Dr.;;;FDP;;männlich;11003856
20;Toncar;Florian;Rechtsanwalt;Dr.;;;FDP;;männlich;11003856
20;Toncar;Florian;Rechtsanwalt;Dr.;;;FDP;;männlich;11003856
20;Toncar;Florian;Rechtsanwalt;Dr.;;;FDP;;männlich;11003856
20;Töns;Markus;Politologe;;;;SPD;;männlich;11004921
20;Töns;Markus;Politologe;;;;SPD;;männlich;11004921
20;Töns;Markus;Politologe;;;;SPD;;männlich;11004921
20;Töns;Markus;Politologe;;;;SPD;;männlich;11004921
20;Töns;Markus;Politologe;;;;SPD;;männlich;11004921
20;Töns;Markus;Politologe;;;;SPD;;männlich;11004921
20;Träger;Carsten;Diplom-Kommunikationswirt (BAW);;;;SPD;;männlich;11004426
20;Träger;Carsten;Diplom-Kommunikationswirt (BAW);;;;SPD;;männlich;11004426
20;Träger;Carsten;Diplom-Kommunikationswirt (BAW);;;;SPD;;männlich;11004426
20;Träger;Carsten;Diplom-Kommunikationswirt (BAW);;;;SPD;;männlich;11004426
20;Träger;Carsten;Diplom-Kommunikationswirt (BAW);;;;SPD;;männlich;11004426
20;Träger;Carsten;Diplom-Kommunikationswirt (BAW);;;;SPD;;männlich;11004426
20;Trittin;Jürgen;Dipl.-Sozialwirt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003246
20;Trittin;Jürgen;Dipl.-Sozialwirt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003246
20;Trittin;Jürgen;Dipl.-Sozialwirt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003246
20;Trittin;Jürgen;Dipl.-Sozialwirt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003246
20;Trittin;Jürgen;Dipl.-Sozialwirt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003246
20;Trittin;Jürgen;Dipl.-Sozialwirt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003246
20;Trittin;Jürgen;Dipl.-Sozialwirt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003246
20;Troff-Schaffarzyk;Anja;Dipl.-Pädagogin;;;;SPD;;weiblich;11005240
20;Troff-Schaffarzyk;Anja;Dipl.-Pädagogin;;;;SPD;;weiblich;11005240
20;Troff-Schaffarzyk;Anja;Dipl.-Pädagogin;;;;SPD;;weiblich;11005240
20;Troff-Schaffarzyk;Anja;Dipl.-Pädagogin;;;;SPD;;weiblich;11005240
20;Troff-Schaffarzyk;Anja;Dipl.-Pädagogin;;;;SPD;;weiblich;11005240
20;Türk-Nachbaur;Derya;Pädagogische Fachkraft;;;;SPD;;weiblich;11005241
20;Türk-Nachbaur;Derya;Pädagogische Fachkraft;;;;SPD;;weiblich;11005241
20;Türk-Nachbaur;Derya;Pädagogische Fachkraft;;;;SPD;;weiblich;11005241
20;Türk-Nachbaur;Derya;Pädagogische Fachkraft;;;;SPD;;weiblich;11005241
20;Türk-Nachbaur;Derya;Pädagogische Fachkraft;;;;SPD;;weiblich;11005241
20;Türk-Nachbaur;Derya;Pädagogische Fachkraft;;;;SPD;;weiblich;11005241
20;Uhl;Markus;Dipl.-Kaufmann;;;;CDU/CSU;;männlich;11004645
20;Uhl;Markus;Dipl.-Kaufmann;;;;CDU/CSU;;männlich;11004645
20;Uhl;Markus;Dipl.-Kaufmann;;;;CDU/CSU;;männlich;11004645
20;Uhl;Markus;Dipl.-Kaufmann;;;;CDU/CSU;;männlich;11004645
20;Uhl;Markus;Dipl.-Kaufmann;;;;CDU/CSU;;männlich;11004645
20;Uhl;Markus;Dipl.-Kaufmann;;;;CDU/CSU;;männlich;11004645
20;Uhl;Markus;Dipl.-Kaufmann;;;;CDU/CSU;;männlich;11004645
20;Uhlig;Katrin;wiss. Referentin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005242
20;Uhlig;Katrin;wiss. Referentin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005242
20;Uhlig;Katrin;wiss. Referentin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005242
20;Uhlig;Katrin;wiss. Referentin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005242
20;Uhlig;Katrin;wiss. Referentin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005242
20;Uhlig;Katrin;wiss. Referentin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11005242
20;Ullmann;Andrew;Facharzt für Innere Medizin;Dr.;;;FDP;;männlich;11004922
20;Ullmann;Andrew;Facharzt für Innere Medizin;Dr.;;;FDP;;männlich;11004922
20;Ullmann;Andrew;Facharzt für Innere Medizin;Dr.;;;FDP;;männlich;11004922
20;Ullmann;Andrew;Facharzt für Innere Medizin;Dr.;;;FDP;;männlich;11004922
20;Ullrich;Volker;Jurist, Dipl.-Kaufmann;Dr.;;;CDU/CSU;;männlich;11004427
20;Ullrich;Volker;Jurist, Dipl.-Kaufmann;Dr.;;;CDU/CSU;;männlich;11004427
20;Ullrich;Volker;Jurist, Dipl.-Kaufmann;Dr.;;;CDU/CSU;;männlich;11004427
20;Ullrich;Volker;Jurist, Dipl.-Kaufmann;Dr.;;;CDU/CSU;;männlich;11004427
